listing_id,weekly_rent,bond,bedrooms,bathrooms,car_spaces,lat,lon,property_type_primary,property_type_secondary,address,suburb,state,postcode,source_file
17715437,515.0,2238.0,4.0,2.0,2.0,-37.8660541,144.6233996,House,House,48 Boxer Drive,Wyndham Vale,VIC,3024,17715437.html
17715454,450.0,1955.0,2.0,1.0,3.0,-38.1569787,145.9386158,House,House,70 Clifford Street,Warragul,VIC,3820,17715454.html
17715474,620.0,2694.0,4.0,2.0,2.0,-37.5710154,144.8947711,House,House,18 Elderberry Street,Craigieburn,VIC,3064,17715474.html
17715479,490.0,2129.0,4.0,2.0,2.0,-37.7429911,144.6469311,House,House,8 Distaff Way,Rockbank,VIC,3335,17715479.html
17715484,650.0,2824.0,3.0,2.0,1.0,-38.3083368,144.3233057,House,House,24 Merrijig Dr,Torquay,VIC,3228,17715484.html
17715486,575.0,2499.0,3.0,2.0,4.0,-38.1054549,145.1867342,House,House,42 Pardalote Avenue,Carrum Downs,VIC,3201,17715486.html
17715502,695.0,3020.0,3.0,2.0,2.0,-37.8628429,145.2286821,House,House,86 Raheen Avenue,Wantirna,VIC,3152,17715502.html
17715512,560.0,2433.0,3.0,2.0,6.0,-37.97241590000001,145.2250649,House,House,14 Leed Street,Dandenong,VIC,3175,17715512.html
17715518,850.0,3694.0,2.0,1.0,1.0,-37.8165472,145.0036039,Apartment,Apartment / Unit / Flat,909/1 Dyer Street,Richmond,VIC,3121,17715518.html
17715519,750.0,3259.0,2.0,1.0,1.0,-37.8465045,144.9495814,Apartment,Apartment / Unit / Flat,4/151 Victoria Avenue,Albert Park,VIC,3206,17715519.html
17715521,480.0,2086.0,4.0,2.0,3.0,-37.6655969,144.4194122,House,House,34 Burbidge Drive,Bacchus Marsh,VIC,3340,17715521.html
17715544,620.0,2694.0,3.0,1.0,1.0,-37.70588,145.101538,Townhouse/Villa,Townhouse,1/21 Broad St,Greensborough,VIC,3088,17715544.html
17715574,510.0,2216.0,2.0,1.0,1.0,-38.0992199,145.189338,House,House,14 Botany Drive,Carrum Downs,VIC,3201,17715574.html
17715577,530.0,2390.0,4.0,2.0,2.0,-37.8204923,144.6811104,House,House,23 Cosgrove Street,Tarneit,VIC,3029,17715577.html
17715594,680.0,2955.0,3.0,2.0,1.0,-37.8051444,145.2877059,Townhouse/Villa,Townhouse,18 Parry Street,Croydon,VIC,3136,17715594.html
17715596,500.0,2173.0,2.0,1.0,1.0,-37.7931505,144.8657529,Townhouse/Villa,Townhouse,77B Pitt Street,West Footscray,VIC,3012,17715596.html
17715597,485.0,2107.0,1.0,1.0,1.0,-37.8917471,145.0663491,Apartment,Apartment / Unit / Flat,8/110 Murrumbeena Road,Murrumbeena,VIC,3163,17715597.html
17715604,500.0,2173.0,3.0,1.0,2.0,-37.7703085,144.8578119,House,House,22 Langham street,Avondale Heights,VIC,3034,17715604.html
17715613,650.0,2824.0,3.0,2.0,2.0,-38.0117103,145.3302129,House,House,8 Bull Finch Way,Berwick,VIC,3806,17715613.html
17715615,620.0,2694.0,3.0,2.0,2.0,-38.0487381,145.3425347,House,House,2A Greenlaw Crescent,Berwick,VIC,3806,17715615.html
17715616,650.0,2824.0,4.0,2.0,2.0,-38.1219851,145.3694008,House,House,6 Prose Street,Clyde North,VIC,3978,17715616.html
17715617,360.0,1564.0,1.0,1.0,1.0,-37.906427,145.1434946,Apartment,Studio,216/662 Blackburn Road,Notting Hill,VIC,3168,17715617.html
17715648,800.0,3476.0,2.0,1.0,1.0,-37.7910825,144.9812414,House,House,88 Newry Street,Fitzroy North,VIC,3068,17715648.html
17715656,500.0,,4.0,2.0,2.0,-37.7183162,144.5905668,House,House,22 Colosseum Drive,Strathtulloh,VIC,3338,17715656.html
17715658,525.0,2281.0,1.0,1.0,0.0,-37.8782307,144.988163,Apartment,Apartment / Unit / Flat,12/39 Byron Street,Elwood,VIC,3184,17715658.html
17715668,850.0,3693.0,2.0,1.0,1.0,-37.865058,145.0257991,Apartment,Apartment / Unit / Flat,G01/599 Dandenong Road,Armadale,VIC,3143,17715668.html
17715670,595.0,,2.0,2.0,1.0,-37.7749038,144.8844379,Apartment,Apartment / Unit / Flat,501/7 Sloane Street,Maribyrnong,VIC,3032,17715670.html
17715672,520.0,,3.0,2.0,2.0,-37.8402128,144.6774025,House,House,7 Beltana Avenue,Tarneit,VIC,3029,17715672.html
17715674,650.0,2824.0,2.0,2.0,1.0,-37.8865,145.0167598,Apartment,Apartment / Unit / Flat,2/2a Imperial Ave,Caulfield South,VIC,3162,17715674.html
17715683,775.0,3368.0,3.0,2.0,2.0,-37.7883885,145.1292671,Apartment,Apartment / Unit / Flat,406/20 Hepburn Road,Doncaster,VIC,3108,17715683.html
17715686,540.0,2347.0,4.0,2.0,2.0,-37.9160174,144.7855362,House,House,356 Saltwater Promenade,Point Cook,VIC,3030,17715686.html
17715690,490.0,2129.0,3.0,1.0,2.0,-37.5785908,144.7077165,House,House,161 Gap Road,Sunbury,VIC,3429,17715690.html
17715692,565.0,2455.0,2.0,1.0,1.0,-37.8645828,144.9855043,Apartment,Apartment / Unit / Flat,3/386 Inkerman Street,St Kilda,VIC,3182,17715692.html
17715696,550.0,2390.0,2.0,1.0,1.0,-37.7880827,145.1243924,Apartment,Apartment / Unit / Flat,UG1/101 Tram Road,Doncaster,VIC,3108,17715696.html
17715698,820.0,3563.0,2.0,2.0,1.0,-37.865058,145.0257991,Apartment,Apartment / Unit / Flat,104/599 Dandenong Road,Armadale,VIC,3143,17715698.html
17715699,680.0,2955.0,4.0,2.0,2.0,-37.84474549999999,145.1986443,House,House,5 Carramar Court,Vermont,VIC,3133,17715699.html
17715702,520.0,2260.0,4.0,2.0,2.0,-37.7325153,144.6469052,House,House,18 Miandad Street,Rockbank,VIC,3335,17715702.html
17715707,500.0,2173.0,4.0,2.0,2.0,-37.8709391,144.6706383,House,House,17 Stagecoach Close,Hoppers Crossing,VIC,3029,17715707.html
17715722,1350.0,5866.0,3.0,2.0,2.0,-37.865058,145.0257991,Apartment,Apartment / Unit / Flat,106/599 Dandenong Road,Armadale,VIC,3143,17715722.html
17715729,530.0,2303.0,3.0,2.0,4.0,-37.9678945,147.0898606,House,House,68 Hobson St,Stratford,VIC,3862,17715729.html
17715732,580.0,2514.0,2.0,2.0,1.0,-37.6431801,145.0942907,Apartment,Apartment / Unit / Flat,8/29 Old Plenty Road,South Morang,VIC,3752,17715732.html
17715740,1150.0,4997.0,3.0,2.0,2.0,-37.865058,145.0257991,Apartment,Apartment / Unit / Flat,202/599 Dandenong Road,Armadale,VIC,3143,17715740.html
17715753,720.0,3129.0,4.0,2.0,1.0,-37.7821108,144.8704661,House,House,2/6 Omar Street,Maidstone,VIC,3012,17715753.html
17715758,450.0,1950.0,2.0,1.0,1.0,-38.616165,145.5880099,House,House,84 Merrin Crescent,Wonthaggi,VIC,3995,17715758.html
17715763,560.0,2433.0,1.0,1.0,0.0,-37.8381775,144.9935025,Apartment,Apartment / Unit / Flat,1012/7 Claremont Street,South Yarra,VIC,3141,17715763.html
17715778,720.0,3129.0,2.0,1.0,0.0,-37.8245454,145.0088175,House,House,25 Cutter St,Richmond,VIC,3121,17715778.html
17715789,550.0,2390.0,3.0,1.0,3.0,-37.876846,144.769161,House,House,1 Bendick Court,Altona Meadows,VIC,3028,17715789.html
17715794,365.0,1586.0,1.0,1.0,1.0,-37.8224258,145.0236019,Apartment,Apartment / Unit / Flat,8/19 Evansdale Road,Hawthorn,VIC,3122,17715794.html
17715799,450.0,1955.0,4.0,2.0,2.0,-37.7189797,144.5683415,House,House,34 Guthrie Drive,Melton South,VIC,3338,17715799.html
17715803,950.0,4128.0,4.0,3.0,2.0,-37.9327439,145.1156946,Townhouse/Villa,Townhouse,2/32 Newport Road,Clayton South,VIC,3169,17715803.html
17715808,520.0,2260.0,2.0,1.0,1.0,-37.8112105,145.1194088,Apartment,Apartment / Unit / Flat,11/96 Severn Street,Box Hill North,VIC,3129,17715808.html
17715814,550.0,2383.0,3.0,2.0,2.0,-37.79530870000001,144.7658579,House,House,2A Clithroe Green,Derrimut,VIC,3026,17715814.html
17715815,580.0,2520.0,2.0,1.0,0.0,-37.7985835,144.9528948,Apartment,Apartment / Unit / Flat,301/93 Flemington Road,North Melbourne,VIC,3051,17715815.html
17715832,900.0,3911.0,4.0,3.0,2.0,-37.9663908,145.2382008,Townhouse/Villa,Townhouse,1B Baileyana Drive,Endeavour Hills,VIC,3802,17715832.html
17715833,575.0,2129.0,4.0,2.0,2.0,-38.12875220000001,145.3189775,House,House,56 Bowler Avenue,Clyde,VIC,3978,17715833.html
17715834,610.0,2651.0,4.0,2.0,2.0,-38.054339,145.3302675,House,House,1 Hartville Place,Berwick,VIC,3806,17715834.html
17715875,700.0,3042.0,3.0,1.0,2.0,-37.8494859,145.2482946,House,House,18 Leonard Street,Bayswater,VIC,3153,17715875.html
17715877,660.0,2868.0,2.0,1.0,1.0,-37.813231,144.9430728,Apartment,Apartment / Unit / Flat,1001N/241 Harbour Esplanade,Docklands,VIC,3008,17715877.html
17715889,530.0,2303.0,2.0,1.0,1.0,-37.8992825,145.095023,Apartment,Apartment / Unit / Flat,11/103 Atherton Road,Oakleigh,VIC,3166,17715889.html
17715892,450.0,1955.0,4.0,1.0,2.0,-37.8856378,144.6592256,House,House,6 Shoalhaven Street,Werribee,VIC,3030,17715892.html
17715909,450.0,1955.0,2.0,1.0,1.0,-37.9836443,145.2069044,Apartment,Apartment / Unit / Flat,3/35 Hemmings Street,Dandenong,VIC,3175,17715909.html
17715912,650.0,,3.0,2.0,2.0,-37.7893485,144.8240751,Townhouse/Villa,Townhouse,1/10 Armstrong Street,Sunshine West,VIC,3020,17715912.html
17715915,775.0,3368.0,2.0,2.0,1.0,-37.7974169,144.9799056,Apartment,Apartment / Unit / Flat,305/300 Young Street,Fitzroy,VIC,3065,17715915.html
17715951,650.0,,3.0,2.0,3.0,-37.7893485,144.8240751,Townhouse/Villa,Townhouse,2/10 Armstrong Street,Sunshine West,VIC,3020,17715951.html
17715956,425.0,1847.0,1.0,1.0,0.0,-37.8079436,145.1423574,Apartment,Apartment / Unit / Flat,16 Mall Court,Blackburn North,VIC,3130,17715956.html
17715957,360.0,1564.0,1.0,1.0,1.0,-37.7036019,145.1755728,Apartment,Apartment / Unit / Flat,24/1450 Main Road,Eltham,VIC,3095,17715957.html
17715961,1200.0,5214.0,3.0,3.0,2.0,-38.3103093,144.9937555,Any,Semi-Detached,1/162 Marine Drive,Safety Beach,VIC,3936,17715961.html
17715963,595.0,2585.0,2.0,1.0,0.0,-37.83597109999999,144.962234,Apartment,Apartment / Unit / Flat,2/371 Clarendon Street,South Melbourne,VIC,3205,17715963.html
17715964,950.0,4128.0,4.0,2.0,2.0,-37.8201966,145.2425389,Townhouse/Villa,Townhouse,2/16 Myrtle Avenue,Heathmont,VIC,3135,17715964.html
17715966,590.0,2564.0,4.0,2.0,2.0,-38.126945,145.9329431,House,House,56 Mccubbin Drive,Warragul,VIC,3820,17715966.html
17715974,450.0,1955.0,3.0,2.0,2.0,-37.7204003,144.7019412,Townhouse/Villa,Townhouse,1 Chad Street,Deanside,VIC,3336,17715974.html
17715983,415.0,1660.0,2.0,1.0,1.0,-37.8180746,147.6502281,Apartment,Apartment / Unit / Flat,3/5 Charles Street,Lucknow,VIC,3875,17715983.html
17715990,680.0,,2.0,1.0,0.0,-37.8070944,144.9602742,Apartment,Apartment / Unit / Flat,1801/500 Elizabeth Street,Melbourne,VIC,3000,17715990.html
17715991,420.0,1825.0,2.0,1.0,1.0,-38.1731795,144.3269131,Apartment,Apartment / Unit / Flat,3/172 Roslyn Road,Belmont,VIC,3216,17715991.html
17715997,800.0,3466.0,3.0,1.0,3.0,-37.9847749,145.028877,House,House,30 Haydens Road,Beaumaris,VIC,3193,17715997.html
17715998,650.0,,3.0,2.0,2.0,-37.7893485,144.8240751,Townhouse/Villa,Townhouse,3/10 Armstrong Street,Sunshine West,VIC,3020,17715998.html
17716012,420.0,1912.0,3.0,2.0,1.0,-37.8673335,144.6264301,House,House,11 Farmington Road,Wyndham Vale,VIC,3024,17716012.html
17716022,600.0,2607.0,3.0,1.0,1.0,-37.7083124,144.9930488,House,House,37 Epstein St,Reservoir,VIC,3073,17716022.html
17716026,570.0,2477.0,4.0,2.0,2.0,-37.8416195,144.6987849,House,House,46 Baden Powell Drive,Tarneit,VIC,3029,17716026.html
17716035,630.0,2738.0,4.0,2.0,2.0,-38.0585998,145.3406351,House,House,9 Millgrove Way,Berwick,VIC,3806,17716035.html
17716036,650.0,2824.0,2.0,1.0,0.0,-37.8121737,144.9582451,Apartment,Apartment / Unit / Flat,1201/380 Little Lonsdale Street,Melbourne,VIC,3000,17716036.html
17716046,1695.0,10170.0,3.0,2.0,2.0,-37.80741520000001,144.9906706,Apartment,Apartment / Unit / Flat,1001/55 Islington Street,Collingwood,VIC,3066,17716046.html
17716055,520.0,2260.0,2.0,2.0,1.0,-38.1381547,145.13213,House,House,18 Tower Avenue,Frankston,VIC,3199,17716055.html
17716070,465.0,2021.0,2.0,2.0,1.0,-37.7849331,144.9414956,Townhouse/Villa,Townhouse,16/91-93 Manningham Street,Parkville,VIC,3052,17716070.html
17716078,590.0,2564.0,3.0,1.0,2.0,-37.76525,144.8569015,House,House,80 Clarendon St,Avondale Heights,VIC,3034,17716078.html
17716087,540.0,,4.0,2.0,2.0,-38.5832924,145.5937063,House,House,9 Splint Way,Wonthaggi,VIC,3995,17716087.html
17716089,500.0,,3.0,2.0,2.0,-34.2072079,142.1166635,House,House,116 Sixteenth Street,Mildura,VIC,3500,17716089.html
17716091,720.0,3129.0,4.0,2.0,2.0,-38.07924209999999,145.3622811,House,House,59 Graziers Cres,Clyde North,VIC,3978,17716091.html
17716110,550.0,2390.0,3.0,2.0,2.0,-37.77699339999999,144.7973783,House,House,3 Chelsey Street,Ardeer,VIC,3022,17716110.html
17716116,525.0,2281.0,3.0,1.0,2.0,-38.3744105,144.91239,House,House,12 Leisure Way North,Rosebud,VIC,3939,17716116.html
17716123,480.0,1920.0,3.0,1.0,1.0,-37.8102083,147.6513001,Apartment,Apartment / Unit / Flat,4A McLaren Avenue,Bairnsdale,VIC,3875,17716123.html
17716131,1200.0,5215.0,4.0,3.0,2.0,-37.8807038,145.1401763,House,House,297 Lawrence Road,Mount Waverley,VIC,3149,17716131.html
17716132,710.0,8085.0,2.0,1.0,1.0,-37.8406249,144.9395556,Apartment,Apartment / Unit / Flat,505/101 Bay Street,Port Melbourne,VIC,3207,17716132.html
17716137,500.0,2173.0,4.0,2.0,2.0,-37.7220357,144.7138697,Townhouse/Villa,Townhouse,108 Merindah Boulevard,Deanside,VIC,3336,17716137.html
17716138,1800.0,9000.0,3.0,2.0,2.0,-37.8074875,144.9867766,Apartment,Apartment / Unit / Flat,8/21 Northumberland Street,Collingwood,VIC,3066,17716138.html
17716144,750.0,3258.0,2.0,2.0,1.0,-37.8113266,145.1625979,Townhouse/Villa,Townhouse,2/199 Springfield Road,Blackburn North,VIC,3130,17716144.html
17716155,470.0,2042.0,1.0,1.0,0.0,-37.8046725,144.9741245,Apartment,Apartment / Unit / Flat,12/70 Nicholson Street,Fitzroy,VIC,3065,17716155.html
17716161,450.0,1955.0,2.0,1.0,1.0,-37.715849,144.997665,Apartment,Apartment / Unit / Flat,3/173 Edwardes Street,Reservoir,VIC,3073,17716161.html
17716188,550.0,2390.0,3.0,2.0,1.0,-38.1013316,145.2747437,House,House,52 Duff Street,Cranbourne,VIC,3977,17716188.html
17716196,490.0,2129.0,3.0,1.0,1.0,-38.111305,145.2807244,House,House,13 Lamb Street,Cranbourne,VIC,3977,17716196.html
17716201,665.0,2890.0,2.0,2.0,1.0,-37.7633886,144.9733567,Apartment,Apartment / Unit / Flat,203/466 Lygon St,Brunswick East,VIC,3057,17716201.html
17716205,1000.0,4345.0,2.0,2.0,2.0,-37.8392896,144.9745968,Apartment,Apartment / Unit / Flat,504/15 Queens Road,Melbourne,VIC,3004,17716205.html
17716226,495.0,2151.0,1.0,1.0,1.0,-37.8369038,144.9959297,Apartment,Apartment / Unit / Flat,105/657-659 Chapel Street,South Yarra,VIC,3141,17716226.html
17716234,440.0,1955.0,3.0,1.0,0.0,-38.7509654,143.6618519,Apartment,Apartment / Unit / Flat,1/43 Murray Street,Apollo Bay,VIC,3233,17716234.html
17716239,400.0,1738.0,2.0,1.0,1.0,-38.1588736,144.3678335,House,House,216 Kilgour Street,Geelong,VIC,3220,17716239.html
17716241,800.0,3476.0,4.0,3.0,4.0,-37.9422664,145.1072633,House,House,31 Sundowner Avenue,Clarinda,VIC,3169,17716241.html
17716243,480.0,2086.0,4.0,2.0,2.0,-37.540083,144.9908521,House,House,9 Brotus Way,Donnybrook,VIC,3064,17716243.html
17716244,440.0,1906.0,3.0,1.0,0.0,-37.5683241,143.8646341,House,House,323 Barkly Street,Golden Point,VIC,3350,17716244.html
17716250,650.0,2824.0,3.0,1.0,2.0,-37.9262763,145.1316654,House,House,41 Jaguar Drive,Clayton,VIC,3168,17716250.html
17716254,840.0,3737.0,4.0,2.0,2.0,-37.916144,145.1167399,Townhouse/Villa,Townhouse,2/60 Edinburgh Street,Clayton,VIC,3168,17716254.html
17716262,600.0,2607.0,2.0,2.0,1.0,-37.8013093,144.8976768,Apartment,Apartment / Unit / Flat,726/18 Albert Street,Footscray,VIC,3011,17716262.html
17716280,440.0,1911.0,4.0,2.0,2.0,-37.6071764,143.8352008,House,House,119A Edwards Street,Sebastopol,VIC,3356,17716280.html
17716295,850.0,,2.0,1.0,1.0,-37.8078826,144.9662639,Apartment,Apartment / Unit / Flat,G16/61 Mackenzie Street,Melbourne,VIC,3000,17716295.html
17716296,730.0,,2.0,2.0,1.0,-37.823648,144.9631501,Apartment,Apartment / Unit / Flat,1412/151 City Road,Southbank,VIC,3006,17716296.html
17716298,490.0,,1.0,1.0,1.0,-37.8138136,144.9520272,Apartment,Studio,2310/288 Spencer Street,Melbourne,VIC,3000,17716298.html
17716303,400.0,1600.0,2.0,1.0,0.0,-37.7390442,142.0209483,Apartment,Apartment / Unit / Flat,1/32 Collins Street,Hamilton,VIC,3300,17716303.html
17716311,580.0,2520.0,4.0,2.0,2.0,-37.8222141,144.6692996,House,House,060 Odyssey Boulevard,Tarneit,VIC,3029,17716311.html
17716313,585.0,2542.0,2.0,2.0,1.0,-37.8712825,144.9765981,Apartment,Apartment / Unit / Flat,6/23 Marine Parade,St Kilda,VIC,3182,17716313.html
17716319,750.0,3259.0,3.0,2.0,2.0,-38.3366477,144.306962,House,House,24 Manna Gum Drive,Torquay,VIC,3228,17716319.html
17716329,575.0,2499.0,2.0,1.0,1.0,-37.8045326,145.0303641,Apartment,Apartment / Unit / Flat,2/55 Brougham Street,Kew,VIC,3101,17716329.html
17716340,615.0,2672.0,3.0,1.0,1.0,-37.8132454,145.1166291,Apartment,Apartment / Unit / Flat,G05/5 Rodgerson Road,Box Hill,VIC,3128,17716340.html
17716342,750.0,,2.0,2.0,0.0,-37.809035,144.9612328,Apartment,Apartment / Unit / Flat,4208/75-89 ABeckett Street,Melbourne,VIC,3000,17716342.html
17716343,575.0,2499.0,4.0,2.0,2.0,-38.1301474,145.3034843,House,House,28 Vizzini Street,Cranbourne East,VIC,3977,17716343.html
17716349,550.0,2390.0,1.0,1.0,0.0,-37.810735,144.9608179,Apartment,Apartment / Unit / Flat,1408/285 La Trobe Street,Melbourne,VIC,3000,17716349.html
17716353,950.0,4128.0,4.0,2.0,2.0,-37.96195580000001,145.0539819,House,House,40 Garfield Street,Cheltenham,VIC,3192,17716353.html
17716363,550.0,2499.0,2.0,1.0,1.0,-37.7980862,145.0641657,Apartment,Apartment / Unit / Flat,1/4 Maylands Avenue,Balwyn North,VIC,3104,17716363.html
17716376,550.0,2390.0,2.0,1.0,1.0,-37.8252861,145.0464096,Apartment,Apartment / Unit / Flat,22/11 Auburn Grove,Hawthorn East,VIC,3123,17716376.html
17716384,640.0,,1.0,1.0,1.0,-37.8249338,144.9620243,Apartment,Apartment / Unit / Flat,216/183 City Road,Southbank,VIC,3006,17716384.html
17716387,550.0,,1.0,1.0,1.0,-37.8238382,144.964246,Apartment,Apartment / Unit / Flat,67/38 Kavanagh Street,Southbank,VIC,3006,17716387.html
17716395,950.0,4128.0,2.0,2.0,0.0,-37.8101105,144.9587594,Apartment,Apartment / Unit / Flat,3310/157 A'Beckett Street,Melbourne,VIC,3000,17716395.html
17716399,595.0,2578.0,3.0,2.0,2.0,-37.5960964,145.0834674,House,House,14 Clyde Road,Mernda,VIC,3754,17716399.html
17716402,570.0,2477.0,3.0,2.0,2.0,-38.0571535,145.501239,House,House,9 Powell Place,Pakenham,VIC,3810,17716402.html
17716412,770.0,3346.0,2.0,2.0,0.0,-37.8209722,144.9532542,Apartment,Apartment / Unit / Flat,1202/628 FLINDERS STREET,Docklands,VIC,3008,17716412.html
17716424,1200.0,5214.0,4.0,2.0,2.0,-37.7538327,145.1685598,House,House,4 Timms Place,Doncaster East,VIC,3109,17716424.html
17716425,510.0,2216.0,3.0,2.0,0.0,-37.8186412,144.678366,House,House,2 Glasgow Crescent,Tarneit,VIC,3029,17716425.html
17716430,550.0,2390.0,4.0,2.0,2.0,-37.8100159,144.7017355,House,House,13 Lucania Crescent,Tarneit,VIC,3029,17716430.html
17716442,700.0,3042.0,2.0,1.0,0.0,-37.827096,144.9581235,Apartment,Apartment / Unit / Flat,1506/105 Clarendon Street,Southbank,VIC,3006,17716442.html
17716450,640.0,2781.0,4.0,2.0,2.0,-38.1770973,145.9219061,House,House,33 Mapleton Avenue,Warragul,VIC,3820,17716450.html
17716459,570.0,2477.0,4.0,2.0,3.0,-38.1235614,145.8426957,House,House,24 Foster Street,Drouin,VIC,3818,17716459.html
17716472,750.0,3259.0,4.0,2.0,2.0,-37.7753591,145.3126631,House,House,149A Manchester Rd,Mooroolbark,VIC,3138,17716472.html
17716478,750.0,3259.0,4.0,2.0,8.0,-38.1448113,145.9589795,House,House,19 Franklin Avenue,Warragul,VIC,3820,17716478.html
17716479,450.0,1955.0,3.0,2.0,1.0,-37.5221432,144.9588818,Townhouse/Villa,Townhouse,23 Cilantro Street,Kalkallo,VIC,3064,17716479.html
17716481,650.0,2824.0,4.0,2.0,2.0,-38.2109086,144.3549152,House,House,37 Scullin Road,Charlemont,VIC,3217,17716481.html
17716487,480.0,2086.0,3.0,2.0,2.0,-37.687589,144.907445,House,House,125 Sunset Boulevard,Jacana,VIC,3047,17716487.html
17716492,935.0,4063.0,1.0,1.0,1.0,-37.8216263,144.9623736,Apartment,Apartment / Unit / Flat,1802/1 Freshwater Place,Southbank,VIC,3006,17716492.html
17716494,1075.0,4671.0,1.0,1.0,1.0,-37.8216263,144.9623736,Apartment,Apartment / Unit / Flat,2805/1 Freshwater Place,Southbank,VIC,3006,17716494.html
17716495,460.0,1999.0,4.0,2.0,2.0,-37.8837408,144.5915822,House,House,36 Yang Road,Mambourin,VIC,3024,17716495.html
17716496,1330.0,5779.0,2.0,2.0,0.0,-37.8216263,144.9623736,Apartment,Apartment / Unit / Flat,1512/1 Freshwater Place,Southbank,VIC,3006,17716496.html
17716497,1058.0,4597.0,1.0,1.0,1.0,-37.8216263,144.9623736,Apartment,Apartment / Unit / Flat,3602/1 Freshwater Place,Southbank,VIC,3006,17716497.html
17716502,525.0,2275.0,2.0,1.0,1.0,-37.8004593,144.8669121,Townhouse/Villa,Townhouse,75 Cala St,West Footscray,VIC,3012,17716502.html
17716510,530.0,2303.0,4.0,2.0,2.0,-37.8341444,144.6630827,House,House,21 Cottesloe Boulevard,Tarneit,VIC,3029,17716510.html
17716512,990.0,4302.0,2.0,1.0,1.0,-37.8427375,144.9379118,Apartment,Apartment / Unit / Flat,G01/40 Beach Street,Port Melbourne,VIC,3207,17716512.html
17716529,630.0,2738.0,2.0,2.0,0.0,-37.8056339,144.9618379,Apartment,Apartment / Unit / Flat,1109/28 Bouverie Street,Carlton,VIC,3053,17716529.html
17716537,610.0,2650.0,2.0,1.0,1.0,-38.1405619,144.3555334,Apartment,Apartment / Unit / Flat,308/18 Malone Street,Geelong,VIC,3220,17716537.html
17716546,400.0,1734.0,1.0,1.0,1.0,-37.7877086,144.7887737,Apartment,Apartment / Unit / Flat,179A David Drive,Sunshine West,VIC,3020,17716546.html
17716574,1300.0,5649.0,5.0,2.0,3.0,-37.92158939999999,145.0169324,House,House,6 Sara Avenue,Brighton East,VIC,3187,17716574.html
17716575,830.0,3607.0,2.0,2.0,1.0,-37.8196036,144.9432987,Apartment,Apartment / Unit / Flat,125/55 Victoria Harbour Promenade,Docklands,VIC,3008,17716575.html
17716582,750.0,3259.0,4.0,3.0,2.0,-34.2284576,142.1728502,House,House,20 Bologna Avenue,Irymple,VIC,3498,17716582.html
17716586,780.0,3411.0,3.0,2.0,2.0,-37.7596613,145.1206914,Townhouse/Villa,Townhouse,2/12 Ashford Street,Templestowe Lower,VIC,3107,17716586.html
17716622,900.0,3911.0,3.0,3.0,1.0,-37.8286598,144.9424082,Townhouse/Villa,Townhouse,13 Bruford Road,Port Melbourne,VIC,3207,17716622.html
17716629,390.0,1695.0,3.0,1.0,1.0,-37.6742362,144.5752519,House,House,10 Falcon Drive,Melton,VIC,3337,17716629.html
